rollout,policy,followup_cost_units,n_efficacy_followups,n_safety_followups,n_advanced,downstream_cost_units,posterior_expected_portfolio_value,realised_portfolio_value,oracle_portfolio_value,oracle_regret,advanced_technical_success_rate,oracle_n_advanced
322,no_followup,0,0,0,6,130,219.443576692519,293.5193919608426,372.56759442891405,79.04820246807145,0.8333333333333334,6
322,uniform,24,4,4,6,130,230.15190371646398,293.5193919608426,372.56759442891405,79.04820246807145,0.8333333333333334,6
322,uncertainty,24,1,10,6,130,263.06198895433346,293.5193919608426,372.56759442891405,79.04820246807145,0.8333333333333334,6
322,portfolio_voi,24,1,10,5,111,261.75347236325615,312.5193919608426,372.56759442891405,60.04820246807145,1.0,6
323,no_followup,0,0,0,5,129,245.05283363360712,320.2960013069353,422.5604981401124,102.26449683317708,1.0,6
323,uniform,24,4,4,5,129,259.77753877544063,320.2960013069353,422.5604981401124,102.26449683317708,1.0,6
323,uncertainty,24,0,12,6,129,272.41826313468596,279.27633736437326,422.5604981401124,143.2841607757391,0.8333333333333334,6
323,portfolio_voi,24,3,6,5,116,296.6106374832459,344.65266502302336,422.5604981401124,77.90783311708901,1.0,6
324,no_followup,0,0,0,6,122,208.69641396818145,270.4176636955811,466.5129539536274,196.0952902580463,0.6666666666666666,6
324,uniform,24,4,4,6,120,252.7695782535443,322.3764816344603,466.5129539536274,144.13647231916713,0.8333333333333334,6
324,uncertainty,24,0,12,6,120,286.7087885115457,417.7900732147574,466.5129539536274,48.72288073887,1.0,6
324,portfolio_voi,24,2,8,6,120,314.4880743762854,417.7900732147574,466.5129539536274,48.72288073887,1.0,6
325,no_followup,0,0,0,5,128,183.30544299125086,136.87089760733198,354.83315893931655,217.96226133198456,0.6,5
325,uniform,24,4,4,6,128,195.84252483950107,167.71638629406385,354.83315893931655,187.1167726452527,0.6666666666666666,5
325,uncertainty,24,1,10,5,128,195.33920833445666,188.75519507081202,354.83315893931655,166.07796386850453,0.8,5
325,portfolio_voi,24,1,10,5,125,220.64049792399308,248.4214831900735,354.83315893931655,106.41167574924305,1.0,5
326,no_followup,0,0,0,6,120,208.83149202364532,287.01233207511325,423.616433978995,136.60410190388177,0.8333333333333334,6
326,uniform,24,4,4,6,120,213.62059249012873,287.01233207511325,423.616433978995,136.60410190388177,0.8333333333333334,6
326,uncertainty,24,1,10,6,124,298.1804003197951,299.5217395846374,423.616433978995,124.09469439435765,0.8333333333333334,6
326,portfolio_voi,24,2,8,6,109,294.99427759949094,298.01233207511325,423.616433978995,125.60410190388177,0.8333333333333334,6
327,no_followup,0,0,0,6,125,207.45044168897635,178.15604601662852,362.0731293682156,183.91708335158705,0.6666666666666666,6
327,uniform,24,4,4,6,125,234.01314593718246,178.15604601662852,362.0731293682156,183.91708335158705,0.6666666666666666,6
327,uncertainty,24,1,10,6,126,231.77281967080165,249.95709853470834,362.0731293682156,112.11603083350724,0.8333333333333334,6
327,portfolio_voi,24,2,8,6,113,263.1625428013449,266.75949127654474,362.0731293682156,95.31363809167084,0.8333333333333334,6
328,no_followup,0,0,0,5,128,218.57944855364403,258.1378098428829,322.18655562146466,64.04874577858175,0.8,5
328,uniform,24,4,4,5,128,230.2059842985572,258.1378098428829,322.18655562146466,64.04874577858175,0.8,5
328,uncertainty,24,0,12,5,123,256.4477153166156,267.0103170312756,322.18655562146466,55.17623859018909,0.8,5
328,portfolio_voi,24,1,10,5,119,248.33711970658493,271.0103170312756,322.18655562146466,51.17623859018909,0.8,5
329,no_followup,0,0,0,6,128,239.61546167736802,69.22624191903822,406.4603582568528,337.2341163378146,0.3333333333333333,6
329,uniform,24,4,4,6,129,243.4871040211188,68.22624191903822,406.4603582568528,338.2341163378146,0.3333333333333333,6
329,uncertainty,24,1,10,6,128,251.4892319463882,198.5457620190465,406.4603582568528,207.91459623780634,0.6666666666666666,6
329,portfolio_voi,24,2,8,6,128,263.66149801920216,327.92845470730356,406.4603582568528,78.53190354954927,0.8333333333333334,6
330,no_followup,0,0,0,5,120,98.66124297025115,91.62343296408568,294.2928518819665,202.66941891788082,0.6,6
330,uniform,24,4,4,5,115,140.074238715392,129.17110302618056,294.2928518819665,165.12174885578594,0.6,6
330,uncertainty,24,0,12,6,126,110.58704846998597,84.33094272657127,294.2928518819665,209.96190915539523,0.5,6
330,portfolio_voi,24,1,10,6,128,137.83449648984194,139.68075536854843,294.2928518819665,154.61209651341807,0.6666666666666666,6
331,no_followup,0,0,0,5,123,170.58271072777768,174.6704026424506,467.43129943605175,292.76089679360115,0.6,6
331,uniform,24,4,4,6,129,201.90228801158943,179.08201805945586,467.43129943605175,288.34928137659585,0.5,6
331,uncertainty,24,0,12,5,128,265.212246422985,158.63973618041837,467.43129943605175,308.7915632556334,0.6,6
331,portfolio_voi,24,2,8,5,110,297.41442849062605,295.3207479518435,467.43129943605175,172.11055148420826,0.8,6
332,no_followup,0,0,0,5,117,206.54439285537512,304.06051713261434,340.42455285079257,36.36403571817823,1.0,5
332,uniform,24,4,4,5,117,221.70839845338787,304.06051713261434,340.42455285079257,36.36403571817823,1.0,5
332,uncertainty,24,2,8,5,124,248.1554764306511,236.77560266378268,340.42455285079257,103.64895018700989,0.8,5
332,portfolio_voi,24,2,8,5,121,248.55881104308912,340.42455285079257,340.42455285079257,0.0,1.0,5
333,no_followup,0,0,0,5,110,215.32570617626507,303.5847198773392,377.56723188126676,73.98251200392758,1.0,6
333,uniform,24,4,4,5,110,216.86838498002405,303.5847198773392,377.56723188126676,73.98251200392758,1.0,6
333,uncertainty,24,2,8,6,130,280.74707212083325,330.9011024135938,377.56723188126676,46.66612946767299,1.0,6
333,portfolio_voi,24,2,8,5,110,257.3759111049116,303.5847198773392,377.56723188126676,73.98251200392758,1.0,6
334,no_followup,0,0,0,6,125,255.607645888964,368.28359997433733,446.66983268155735,78.38623270722002,1.0,6
334,uniform,24,4,4,6,125,260.18159341656605,368.28359997433733,446.66983268155735,78.38623270722002,1.0,6
334,uncertainty,24,0,12,6,129,291.1618821075789,396.1257309443716,446.66983268155735,50.54410173718577,1.0,6
334,portfolio_voi,24,1,10,6,125,311.61130522471075,398.35332328579267,446.66983268155735,48.31650939576468,1.0,6
335,no_followup,0,0,0,5,123,216.43995365134293,240.98650080793243,473.98991571326235,233.00341490532992,0.8,6
335,uniform,24,4,4,6,129,255.7170594109174,314.016520892623,473.98991571326235,159.97339482063933,0.8333333333333334,6
335,uncertainty,24,0,12,5,119,229.86258351177565,321.2617120744204,473.98991571326235,152.72820363884193,1.0,6
335,portfolio_voi,24,2,8,6,116,340.2007037940625,448.16156239401414,473.98991571326235,25.828353319248208,1.0,6
336,no_followup,0,0,0,5,120,158.34995560913967,225.19464319696948,349.3921112744703,124.19746807750084,0.8,5
336,uniform,24,4,4,5,120,172.42218643796298,225.19464319696948,349.3921112744703,124.19746807750084,0.8,5
336,uncertainty,24,0,12,5,120,195.13837732678758,225.19464319696948,349.3921112744703,124.19746807750084,0.8,5
336,portfolio_voi,24,3,6,5,128,297.57678218543185,321.1065570713705,349.3921112744703,28.28555420309982,1.0,5
337,no_followup,0,0,0,6,125,145.47463236534654,193.55542375546162,406.37127390241943,212.8158501469578,0.6666666666666666,6
337,uniform,24,4,4,6,127,171.16583624004147,268.22167703311084,406.37127390241943,138.1495968693086,0.8333333333333334,6
337,uncertainty,24,0,12,5,127,255.2697787521219,145.4403486160919,406.37127390241943,260.9309252863275,0.6,6
337,portfolio_voi,24,0,12,6,130,291.29530924374365,195.23006303885018,406.37127390241943,211.14121086356926,0.6666666666666666,6
338,no_followup,0,0,0,6,123,255.12927853574433,186.41657442235635,451.5157784477485,265.09920402539217,0.5,6
338,uniform,24,4,4,6,124,292.50233261301184,266.49230044153796,451.5157784477485,185.02347800621055,0.6666666666666666,6
338,uncertainty,24,0,12,6,123,253.64305251118282,249.58035502871257,451.5157784477485,201.93542341903594,0.6666666666666666,6
338,portfolio_voi,24,0,12,6,122,303.3256103461857,275.357635260896,451.5157784477485,176.1581431868525,0.6666666666666666,6
339,no_followup,0,0,0,5,129,175.85846356881393,211.28935456142452,390.68908402351246,179.39972946208795,0.8,6
339,uniform,24,4,4,5,127,179.26628676888419,167.28606093492607,390.68908402351246,223.4030230885864,0.8,6
339,uncertainty,24,0,12,5,130,222.21987460253953,169.25503505617195,390.68908402351246,221.43404896734052,0.8,6
339,portfolio_voi,24,2,8,5,130,264.1506879829799,202.5237384469169,390.68908402351246,188.16534557659557,0.8,6
340,no_followup,0,0,0,6,128,111.1723144890014,94.29342733650728,317.2971562996345,223.0037289631272,0.5,5
340,uniform,24,4,4,6,130,142.30469361752142,214.10110495257933,317.2971562996345,103.19605134705515,0.6666666666666666,5
340,uncertainty,24,2,8,5,130,122.4481603214835,196.5378805779317,317.2971562996345,120.75927572170278,0.8,5
340,portfolio_voi,24,2,8,6,130,193.56468703972612,214.10110495257933,317.2971562996345,103.19605134705515,0.6666666666666666,5
341,no_followup,0,0,0,6,129,239.9303147687994,281.8847682877082,426.6408029043942,144.756034616686,0.8333333333333334,6
341,uniform,24,4,4,6,127,277.91714991353604,378.04740541501315,426.6408029043942,48.59339748938106,1.0,6
341,uncertainty,24,0,12,6,122,282.5945343709033,397.3785329313472,426.6408029043942,29.26226997304701,1.0,6
341,portfolio_voi,24,2,8,6,130,342.34094480968866,418.86453186658275,426.6408029043942,7.776271037811455,1.0,6
342,no_followup,0,0,0,6,129,182.90234386504102,187.07078256070753,353.42107666409265,166.35029410338512,0.6666666666666666,6
342,uniform,24,4,4,6,126,200.53998627575209,162.26021693246076,353.42107666409265,191.1608597316319,0.6666666666666666,6
342,uncertainty,24,0,12,6,130,204.27991420521994,158.26021693246076,353.42107666409265,195.1608597316319,0.6666666666666666,6
342,portfolio_voi,24,1,10,6,130,222.49797482749477,158.26021693246076,353.42107666409265,195.1608597316319,0.6666666666666666,6
343,no_followup,0,0,0,5,127,113.68835328055584,76.638537009094,299.0740230314958,222.43548602240182,0.6,5
343,uniform,24,4,4,5,130,110.04895640336468,-34.75054631850157,299.0740230314958,333.8245693499974,0.4,5
343,uncertainty,24,0,12,5,118,151.6014147518829,66.8447744168291,299.0740230314958,232.22924861466672,0.6,5
343,portfolio_voi,24,2,8,5,128,146.15291223268892,44.30318150669595,299.0740230314958,254.77084152479986,0.6,5
344,no_followup,0,0,0,6,123,247.92671122997854,332.70127867804297,454.1406235037905,121.43934482574753,0.8333333333333334,6
344,uniform,24,4,4,6,130,281.66691714025205,409.547198599412,454.1406235037905,44.59342490437848,1.0,6
344,uncertainty,24,1,10,6,129,285.0246538612235,372.56948310556993,454.1406235037905,81.57114039822056,1.0,6
344,portfolio_voi,24,3,6,5,116,297.00800974132983,251.98357079693247,454.1406235037905,202.15705270685802,0.8,6
345,no_followup,0,0,0,6,118,206.74820380081917,207.1102610168478,341.91526833389116,134.80500731704336,0.6666666666666666,6
345,uniform,24,4,4,6,128,224.20583465430494,176.4957316070674,341.91526833389116,165.41953672682376,0.6666666666666666,6
345,uncertainty,24,1,10,6,129,227.75770213343674,269.3938320239723,341.91526833389116,72.52143630991884,0.8333333333333334,6
345,portfolio_voi,24,1,10,6,123,213.28919886746968,341.91526833389116,341.91526833389116,0.0,1.0,6
346,no_followup,0,0,0,6,125,159.55893050855812,203.15401446419858,383.5262937621158,180.37227929791723,0.6666666666666666,6
346,uniform,24,4,4,6,125,167.15866000808015,203.15401446419858,383.5262937621158,180.37227929791723,0.6666666666666666,6
346,uncertainty,24,1,10,6,127,199.27638720465495,209.99379862899954,383.5262937621158,173.53249513311627,0.6666666666666666,6
346,portfolio_voi,24,3,6,6,128,254.05721159916112,299.1931589144326,383.5262937621158,84.3331348476832,0.8333333333333334,6
347,no_followup,0,0,0,6,124,275.2780702179915,334.4323866966356,502.1085137983109,167.67612710167532,0.8333333333333334,6
347,uniform,24,4,4,6,115,287.6551139143023,335.3798455993684,502.1085137983109,166.7286681989425,0.8333333333333334,6
347,uncertainty,24,1,10,6,129,336.80349408765653,349.71061481502807,502.1085137983109,152.39789898328286,0.8333333333333334,6
347,portfolio_voi,24,1,10,6,129,382.358076186983,349.71061481502807,502.1085137983109,152.39789898328286,0.8333333333333334,6
348,no_followup,0,0,0,6,116,191.6093587397386,261.5264376840023,423.25682686921215,161.73038918520984,0.6666666666666666,6
348,uniform,24,4,4,6,116,183.49803536431907,261.5264376840023,423.25682686921215,161.73038918520984,0.6666666666666666,6
348,uncertainty,24,0,12,6,116,191.00042231848272,261.5264376840023,423.25682686921215,161.73038918520984,0.6666666666666666,6
348,portfolio_voi,24,2,8,6,120,244.46173640236088,340.6061350208445,423.25682686921215,82.65069184836767,0.8333333333333334,6
349,no_followup,0,0,0,6,128,250.84837724241103,261.3864537011857,432.6818275999635,171.29537389877783,0.8333333333333334,6
349,uniform,24,4,4,6,129,272.7661973355239,302.69640193568387,432.6818275999635,129.98542566427966,0.8333333333333334,6
349,uncertainty,24,0,12,6,130,344.88264193977807,308.1658535220057,432.6818275999635,124.51597407795782,0.8333333333333334,6
349,portfolio_voi,24,3,6,6,130,355.87045820903904,314.3467876919233,432.6818275999635,118.33503990804024,0.8333333333333334,6
350,no_followup,0,0,0,6,101,189.78264321265797,175.0798686987353,388.0549456805668,212.97507698183148,0.6666666666666666,6
350,uniform,24,4,4,6,101,189.78264321265797,175.0798686987353,388.0549456805668,212.97507698183148,0.6666666666666666,6
350,uncertainty,24,0,12,6,125,239.77509585794874,310.4368932663715,388.0549456805668,77.61805241419529,1.0,6
350,portfolio_voi,24,1,10,6,105,249.59644491251075,260.0863729613244,388.0549456805668,127.96857271924239,0.8333333333333334,6
351,no_followup,0,0,0,6,130,137.68493808034737,125.07435584753406,342.35322173655396,217.2788658890199,0.5,6
351,uniform,24,4,4,5,120,130.6548055979698,60.12846521718299,342.35322173655396,282.224756519371,0.4,6
351,uncertainty,24,1,10,6,128,167.47054922000484,174.6007485609387,342.35322173655396,167.75247317561525,0.6666666666666666,6
351,portfolio_voi,24,2,8,6,130,186.37597282367898,182.36444664949892,342.35322173655396,159.98877508705505,0.6666666666666666,6
352,no_followup,0,0,0,6,128,225.29497696906895,249.62852426113312,448.406729482253,198.7782052211199,0.6666666666666666,6
352,uniform,24,4,4,6,128,225.29497696906895,249.62852426113312,448.406729482253,198.7782052211199,0.6666666666666666,6
352,uncertainty,24,0,12,6,128,301.1778661987395,321.8807536847487,448.406729482253,126.52597579750432,0.8333333333333334,6
352,portfolio_voi,24,1,10,6,127,309.2473731579457,435.96287173282326,448.406729482253,12.443857749429753,1.0,6
353,no_followup,0,0,0,6,118,168.84053568247037,253.38422720273329,392.61935001724885,139.23512281451556,0.8333333333333334,6
353,uniform,24,4,4,6,118,229.524565116814,255.3018318648117,392.61935001724885,137.31751815243715,0.8333333333333334,6
353,uncertainty,24,0,12,6,120,278.1665784522924,354.9140127664473,392.61935001724885,37.70533725080156,1.0,6
353,portfolio_voi,24,1,10,6,117,254.22407615174208,331.8733459009959,392.61935001724885,60.74600411625295,1.0,6
354,no_followup,0,0,0,5,116,135.16256997177817,191.76998379338517,247.7550371078013,55.98505331441612,0.8,5
354,uniform,24,4,4,5,116,144.35862489614453,191.76998379338517,247.7550371078013,55.98505331441612,0.8,5
354,uncertainty,24,1,10,5,115,127.69655679447484,192.76998379338517,247.7550371078013,54.98505331441612,0.8,5
354,portfolio_voi,24,3,6,5,113,159.9637370971485,187.7312539244113,247.7550371078013,60.02378318338998,0.8,5
355,no_followup,0,0,0,5,130,183.9674843734548,240.0052421568421,334.05748603387116,94.05224387702907,0.8,5
355,uniform,24,4,4,5,125,192.4965511854576,228.6040078768603,334.05748603387116,105.45347815701086,0.8,5
355,uncertainty,24,1,10,5,129,280.2606912842808,334.05748603387116,334.05748603387116,0.0,1.0,5
355,portfolio_voi,24,3,6,5,129,294.01072085944236,334.05748603387116,334.05748603387116,0.0,1.0,5
356,no_followup,0,0,0,5,122,90.02958615002966,122.37640276923,340.53518720626835,218.15878443703835,0.6,5
356,uniform,24,4,4,6,130,107.27119254172176,222.12406292884853,340.53518720626835,118.41112427741982,0.6666666666666666,5
356,uncertainty,24,1,10,5,130,125.30451109660336,196.86052845489888,340.53518720626835,143.67465875136946,0.8,5
356,portfolio_voi,24,2,8,5,116,182.93186567403117,318.6081886145174,340.53518720626835,21.92699859175093,1.0,5
357,no_followup,0,0,0,6,125,255.8122057187938,273.13159238678116,468.66274922245395,195.5311568356728,0.6666666666666666,6
357,uniform,24,4,4,6,126,284.4309449124175,376.1016398670253,468.66274922245395,92.56110935542864,0.8333333333333334,6
357,uncertainty,24,2,8,6,123,262.61040994973683,240.8516528597912,468.66274922245395,227.81109636266277,0.6666666666666666,6
357,portfolio_voi,24,1,10,6,128,305.48841145455486,335.4387676309402,468.66274922245395,133.22398159151373,0.8333333333333334,6
358,no_followup,0,0,0,6,130,210.0348132016683,250.22526457206322,439.430644753975,189.20538018191178,0.8333333333333334,6
358,uniform,24,4,4,6,125,200.61189926681726,175.72834147982866,439.430644753975,263.70230327414635,0.6666666666666666,6
358,uncertainty,24,2,8,6,130,289.0069876558667,170.72834147982866,439.430644753975,268.70230327414635,0.6666666666666666,6
358,portfolio_voi,24,2,8,6,130,291.9076652615248,259.2705279494495,439.430644753975,180.1601168045255,0.8333333333333334,6
359,no_followup,0,0,0,6,129,272.8830946299972,209.77594517271396,423.5149161039119,213.73897093119794,0.6666666666666666,6
359,uniform,24,4,4,6,128,276.3490183223571,296.34364022045753,423.5149161039119,127.17127588345437,0.8333333333333334,6
359,uncertainty,24,2,8,6,129,291.2996492780912,298.7223917271699,423.5149161039119,124.792524376742,0.8333333333333334,6
359,portfolio_voi,24,3,6,6,120,323.36517263776227,394.7191244310211,423.5149161039119,28.7957916728908,1.0,6
